id_client,age,ville,profession,situation_familiale,nbr_enfants,salaire_mensuel,epargne_totale,nbr_credits_actifs,anciennete_banque_mois,transactions_mois,utilisation_app_mobile,montant_moyen_transaction,score_credit,risque_defaut
935,24,Marrakech,Fonctionnaire,Marié(e),2,6860.729462673394,303.0791098092461,0.0,110,27,1,881.9055881686954,691.6642298380765,0
936,62,Tanger,Médecin,Marié(e),0,8661.977471445756,54117.78185057968,2.0,61,21,1,1851.9500060070818,850.0,1
937,66,Rabat,Sans emploi,Divorcé(e),2,11577.738999412091,3759.314904838202,2.0,164,22,1,1678.828892680538,850.0,1
938,39,Fès,Entrepreneur,Célibataire,2,8217.77647496628,27235.524882738588,,103,22,1,952.6326820036679,850.0,0
939,68,Agadir,Sans emploi,Marié(e),5,15482.247291721813,37352.38528867952,,113,33,1,1040.4233242002347,850.0,0
940,57,Casablanca,Ingénieur,Marié(e),2,11328.105318448925,24919.064355320013,0.0,152,29,1,1786.6869248509365,850.0,0
941,68,Tétouan,Technicien,Divorcé(e),0,8931.442888136105,2553.970816137641,0.0,80,20,0,86.72945926600937,724.4369957259439,0
942,43,Fès,Technicien,Marié(e),0,9763.055313125917,92401.76748590346,0.0,142,26,1,934.8425340631811,850.0,0
943,55,Agadir,Médecin,Marié(e),2,10601.614189725758,6756.4658007179705,1.0,112,26,1,1572.2504901747102,850.0,0
944,68,Kenitra,Médecin,Célibataire,1,13898.976767491684,24712.449227767826,3.0,98,25,1,1015.1359371630083,850.0,1
945,29,Rabat,Fonctionnaire,Veuf(ve),3,12110.011767084583,39885.67047849749,0.0,88,27,1,1280.918028124155,850.0,0
946,61,Meknès,Ingénieur,Marié(e),2,9799.72014325699,70018.94834173284,0.0,239,24,0,50.0,850.0,0
947,65,Agadir,Employé,Divorcé(e),1,5449.712027650023,23159.19142778053,0.0,203,27,1,687.3131425982724,850.0,0
948,40,Rabat,Sans emploi,Célibataire,1,9452.246550309845,7495.69330374736,2.0,237,25,1,1607.6716032910851,850.0,1
949,63,Oujda,Cadre,Divorcé(e),1,10026.272266879818,45294.82274225447,0.0,100,22,0,749.395573761352,850.0,0
950,62,Meknès,Cadre,Célibataire,0,10722.48529711367,4454.851145977569,1.0,120,27,1,418.5241735067923,850.0,0
951,58,Tanger,Employé,Célibataire,0,5431.352216087689,563.3607977855044,2.0,129,24,1,1836.9651197727574,500.1924085530566,1
952,27,Tanger,Technicien,Marié(e),2,10583.250136993207,59689.65097249037,0.0,47,25,0,1509.4104324418217,850.0,0
953,47,Meknès,Employé,Marié(e),0,10801.79213964949,21414.543113183652,1.0,204,28,1,546.8799883097455,850.0,0
954,55,Kenitra,Sans emploi,Marié(e),0,3765.468985551567,1804.6318341797833,0.0,149,20,1,1283.1023066592593,606.0197025863664,1
955,66,Kenitra,Ingénieur,Veuf(ve),0,3794.990253708839,21671.411470340066,2.0,201,28,0,566.4313231648279,850.0,1
956,27,Kenitra,Entrepreneur,Veuf(ve),0,11913.053790775202,3916.7595330011613,0.0,39,21,1,1108.5245658746308,850.0,0
957,58,Agadir,Commerçant,Divorcé(e),0,5006.9137104384145,797.2275467672011,3.0,3,26,1,1305.5929137152764,321.7512531493288,1
958,54,Tétouan,Entrepreneur,Marié(e),2,13382.073486632562,3097.2801507924646,2.0,144,27,0,714.9021604797626,850.0,1
959,43,Agadir,Commerçant,Veuf(ve),1,7023.7175759450865,37303.31127061462,1.0,68,20,0,1645.3997601151436,850.0,0
960,42,Marrakech,Cadre,Marié(e),2,9347.044467187,35229.95710263728,1.0,154,17,1,1738.4110213929935,850.0,0
961,27,Casablanca,Médecin,Veuf(ve),2,9177.036799145584,23178.619040031605,2.0,238,26,1,1358.1393149399141,850.0,1
962,27,Meknès,Sans emploi,Veuf(ve),4,5499.356418721494,5871.810721480529,0.0,182,23,1,1448.3892909242409,850.0,0
963,69,Fès,Entrepreneur,Célibataire,0,12866.59715510557,33577.71737319395,0.0,13,19,1,328.3026969787543,850.0,0
964,25,Casablanca,Employé,Marié(e),1,7027.084703970885,13108.127797800926,0.0,189,34,1,2017.3123361061166,850.0,0
965,51,Oujda,Ingénieur,Marié(e),0,8205.76087241266,17872.226648497595,1.0,20,28,1,1145.2050071661185,546.6081643937046,1
966,32,Agadir,Ingénieur,Veuf(ve),1,2500.0,56981.65102810523,2.0,83,20,1,638.8461809247506,789.136519405222,1
967,51,Agadir,Technicien,Marié(e),4,3322.633282031924,15305.661018880843,2.0,27,29,1,1287.501487473555,325.57363636502413,1
968,52,Rabat,Ingénieur,Veuf(ve),2,11944.950745980857,24611.974552874235,1.0,130,15,1,1647.28199543333,850.0,0
969,45,Casablanca,Ingénieur,Marié(e),2,7980.636829279416,81591.26804421125,1.0,10,23,1,1507.4097402323819,850.0,0
970,30,Rabat,Médecin,Célibataire,1,5950.517571164488,15009.18220058191,2.0,188,24,1,549.1857811269413,778.8656298934573,1
971,24,Fès,Employé,Marié(e),2,6006.772546653365,20565.905900817004,2.0,89,27,0,1654.5827337104988,665.9505365989207,1
972,52,Rabat,Cadre,Célibataire,0,9920.054414834489,21951.680254560484,1.0,19,15,0,1163.604550920486,732.4933166715266,0
973,61,Casablanca,Ingénieur,Divorcé(e),2,12411.298808223451,6884.338648579057,0.0,143,23,0,1500.7225094304729,850.0,0
974,58,Meknès,Cadre,Marié(e),2,6033.940231359567,33382.623739381845,1.0,103,28,1,719.0690996512201,850.0,0
975,57,Oujda,Médecin,Marié(e),1,11835.516291898231,32423.870003148408,1.0,47,29,0,1827.5469536319913,850.0,0
976,45,Agadir,Ingénieur,Marié(e),0,7439.735180066016,6005.86758477688,1.0,152,19,0,1309.629315758893,789.8152054271959,0
977,52,Fès,Sans emploi,Célibataire,3,9752.27344788128,335.6948878413997,3.0,16,36,1,1913.293988482938,453.75017039247757,1
978,27,Agadir,Technicien,Marié(e),0,2500.0,171274.22844915173,2.0,81,20,0,279.0791346863267,850.0,1
979,23,Marrakech,Entrepreneur,Marié(e),0,2500.0,21782.201193340235,0.0,188,34,0,359.14852823099227,850.0,1
980,41,Oujda,Sans emploi,Veuf(ve),1,10870.300119256197,4992.757991866103,0.0,208,21,1,1055.9832920188164,850.0,0
981,49,Tétouan,Enseignant,Divorcé(e),0,8962.300290940042,8336.710702378727,0.0,210,26,1,2080.575011983669,850.0,0
982,32,Rabat,Fonctionnaire,Célibataire,2,9412.8701942535,24044.760659510528,0.0,177,16,0,2377.6865386042355,850.0,0
983,25,Tanger,Ingénieur,Veuf(ve),2,4224.3083268755945,3701.353651715781,0.0,132,17,1,666.9442205551203,590.0081946230982,1
984,36,Casablanca,Cadre,Célibataire,2,6522.177761385319,949.8332322608429,2.0,194,25,1,1231.8282189668837,731.3520843621117,1
985,27,Agadir,Fonctionnaire,Veuf(ve),1,2500.0,40046.645636377696,1.0,177,24,1,1293.0911851683932,850.0,1
986,51,Rabat,Commerçant,Divorcé(e),2,5033.931352851985,31455.994854856566,1.0,113,26,1,1630.8945678228326,850.0,0
987,59,Fès,Ingénieur,Veuf(ve),3,7919.9832235580225,9262.163160760065,0.0,159,21,0,1730.9775998474927,850.0,0
988,23,Agadir,Enseignant,Célibataire,1,9147.39452634934,1506.7943240098639,1.0,66,26,1,531.361084252999,631.8492921819417,0
989,36,Tétouan,Médecin,Marié(e),1,5504.745651789235,16651.480409518586,2.0,54,23,1,1238.7560161304232,546.2404069608546,1
990,32,Oujda,Technicien,Marié(e),3,9932.53737034147,8080.530655810994,2.0,2,31,1,50.0,583.8279617134467,1
991,29,Oujda,Enseignant,Divorcé(e),0,7866.01906998304,12678.27880651843,0.0,61,24,1,1686.4747698242427,820.1021326501933,0
992,47,Agadir,Cadre,Célibataire,1,7209.245652565255,8004.0760606388585,2.0,15,33,1,996.8280790055776,456.7666753160212,1
993,66,Fès,Médecin,Célibataire,0,8292.709209062185,4817.408326538875,0.0,60,20,1,476.77075241876264,762.5281031267206,0
994,65,Oujda,Entrepreneur,Célibataire,0,15348.667290825575,12234.34205581651,1.0,112,23,1,1399.5280859740872,850.0,0
995,26,Oujda,Médecin,Divorcé(e),0,7436.476045983894,83734.668505985,0.0,43,23,1,978.078454196702,850.0,0
996,27,Tétouan,Ingénieur,Marié(e),1,,,1.0,93,32,1,1956.876618465734,850.0,0
997,47,Casablanca,Fonctionnaire,Veuf(ve),2,,,,226,31,1,664.4507186722711,850.0,0
998,25,Fès,Fonctionnaire,Divorcé(e),0,7131.442177017153,9983.67281950752,1.0,168,34,0,2533.7731200365606,850.0,0
999,40,Fès,Cadre,Veuf(ve),3,2573.9984762553686,16362.051109627304,1.0,224,32,1,1712.7333257780097,850.0,1
1000,41,Meknès,Médecin,Marié(e),1,5804.704650285391,46368.36653188519,0.0,213,20,0,1972.6166479105032,850.0,0
1001,54,Meknès,Enseignant,Divorcé(e),4,8267.342227262121,12859.238715969712,2.0,30,17,1,582.6982790709293,565.3129748520287,1
1002,41,Oujda,Cadre,Marié(e),4,7633.281282582115,41016.50280311482,0.0,63,24,0,2273.075626280255,850.0,0
1003,33,Tanger,Technicien,Veuf(ve),2,12538.216106109481,3054.5329260609633,2.0,24,32,0,472.4715327550398,824.0472362891472,1
1004,68,Meknès,Cadre,Célibataire,4,5432.7440212972115,56322.78885456632,0.0,172,28,1,1074.112982127855,850.0,0
1005,22,Oujda,Cadre,Célibataire,2,7486.160210862184,5123.508599548446,1.0,14,18,0,1982.7939764440557,493.0701726424478,1
1006,47,Kenitra,Entrepreneur,Veuf(ve),3,9877.275599051616,999.7642115419118,1.0,28,32,0,1504.0614435026846,746.9471263003385,0
1007,35,Marrakech,Sans emploi,Célibataire,0,7026.522388864658,4309.908786422525,0.0,142,34,1,456.5028496224229,850.0,0
1008,59,Marrakech,Ingénieur,Veuf(ve),1,11407.857273218988,5291.1782067788545,0.0,184,24,1,1881.2460371055913,850.0,0
1009,58,Fès,Entrepreneur,Divorcé(e),2,4193.513149833123,17757.543435569285,1.0,108,23,1,1403.9726716455225,797.5202974498541,0
1010,32,Tanger,Fonctionnaire,Divorcé(e),1,2680.8148767279454,14943.120301364102,2.0,34,28,1,950.2798583670398,418.8352976656569,1
1011,57,Tétouan,Fonctionnaire,Divorcé(e),3,6997.527917561048,31458.473616435207,3.0,78,25,0,274.79444637022755,811.7443680879438,1
1012,34,Casablanca,Commerçant,Célibataire,3,7751.371055755262,1307.3734701642927,0.0,217,26,1,1460.8503179236966,850.0,0
1013,64,Meknès,Commerçant,Marié(e),0,8763.353081561121,17214.254345160996,0.0,12,30,1,1101.9433182201444,850.0,0
1014,24,Kenitra,Enseignant,Célibataire,3,8484.591390415977,10104.319597599875,1.0,184,23,1,1293.785609248341,850.0,0
1015,54,Oujda,Fonctionnaire,Célibataire,0,6570.612846623835,24904.077586721327,1.0,61,22,1,248.87918389764502,749.4784921390736,0
1016,27,Tanger,Sans emploi,Marié(e),1,2722.112772202355,,2.0,105,16,1,948.8057649861919,300.0,1
1017,31,Fès,Entrepreneur,Marié(e),1,7584.519295851973,888.9906099924851,0.0,189,22,1,1488.1827729249067,850.0,0
1018,26,Meknès,Technicien,Marié(e),0,4362.643823357814,13932.71884075653,1.0,40,20,0,2325.878766782839,531.9223097666596,1
1019,44,Tanger,Sans emploi,Marié(e),2,8246.946650575863,41695.15163126702,1.0,148,15,0,1076.8310262896216,850.0,0
1020,31,Meknès,Commerçant,Célibataire,2,4122.0261621144655,27799.586958058968,0.0,170,27,1,2065.9794354408723,850.0,0
1021,65,Casablanca,Médecin,Veuf(ve),0,9327.235388718995,421.1803147383731,1.0,7,30,0,1672.409052509908,561.9072269547917,1
1022,23,Casablanca,Sans emploi,Divorcé(e),2,13837.691723386113,4914.7343193635625,0.0,79,19,1,1340.270979752009,850.0,0
1023,34,Tétouan,Sans emploi,Veuf(ve),2,5459.098793902919,6428.222420619403,1.0,121,13,0,592.5949298003313,650.7340765625283,0
1024,61,Marrakech,Sans emploi,Célibataire,1,3572.1333463948413,13750.378628768609,1.0,73,25,1,617.7128738814262,505.8534256955845,1
1025,23,Rabat,Sans emploi,Marié(e),0,12005.785453896318,22090.4876554229,0.0,68,30,1,1570.5245224239598,850.0,0
1026,41,Rabat,Sans emploi,Divorcé(e),3,14184.503071566458,6098.334686494424,0.0,31,27,1,884.1026555368724,850.0,0
1027,22,Meknès,Commerçant,Divorcé(e),3,3640.467628264636,12052.481158199904,3.0,215,21,1,830.7823687403402,680.9630781505736,1
1028,58,Tétouan,Fonctionnaire,Veuf(ve),0,7679.636016339517,21923.348896186795,2.0,70,28,1,1091.633796579424,843.118231437695,1
1029,30,Rabat,Cadre,Célibataire,0,9703.647896052336,12089.800523232856,2.0,220,25,1,1101.7015017964848,850.0,1
1030,38,Fès,Sans emploi,Célibataire,3,7089.101593325373,3862.8767789613416,3.0,204,19,0,1740.4607857162123,658.6689294168003,1
1031,30,Rabat,Sans emploi,Célibataire,2,2500.0,16915.174452190047,0.0,47,23,1,896.7013810438737,568.9284656913464,1
1032,32,Agadir,Ingénieur,Divorcé(e),0,3194.8090848054208,9788.840427721989,0.0,179,17,1,1680.7440216145897,795.6163561598387,1
1033,36,Oujda,Fonctionnaire,Veuf(ve),2,3562.7237815243643,49912.15930141743,0.0,58,28,1,1463.8230804326422,850.0,1
1034,45,Tétouan,Cadre,Divorcé(e),1,4359.6356422226,37360.902753250644,2.0,150,32,0,195.60240758276916,850.0,1
1035,59,Fès,Technicien,Divorcé(e),2,8303.979358401044,5276.5177260297905,2.0,24,25,0,1376.7045977899843,528.5805411349623,1
1036,56,Tanger,Technicien,Marié(e),0,11842.054444319467,4140.616958103959,1.0,34,22,1,50.0,737.6741241152829,0
1037,51,Fès,Médecin,Veuf(ve),1,3248.886025292253,10680.373503719517,2.0,63,21,0,662.866043008808,410.8702710531173,1
1038,52,Marrakech,Employé,Marié(e),0,5249.3129212778895,13283.128614754325,1.0,188,21,1,1477.846107937349,850.0,0
1039,26,Tanger,Entrepreneur,Célibataire,4,,67212.86351711294,0.0,147,32,1,1193.6141398443751,850.0,0
1040,65,Kenitra,Ingénieur,Divorcé(e),2,9009.448819958203,8974.824179331155,0.0,24,25,0,139.2647364230752,691.3315504109632,0
1041,35,Oujda,Fonctionnaire,Veuf(ve),2,5123.265433203927,50545.23656164119,0.0,64,24,1,528.5029398158713,850.0,0
1042,32,Oujda,Fonctionnaire,Célibataire,2,4462.477957831899,17595.56296154315,0.0,148,23,1,50.0,735.5718551878412,0
1043,30,Oujda,Employé,Veuf(ve),1,2500.0,54206.540319522486,0.0,116,26,1,394.46204577342974,850.0,1
1044,55,Oujda,Médecin,Divorcé(e),4,12759.005331837503,,,98,20,1,1547.4380095911301,850.0,1
1045,33,Meknès,Enseignant,Veuf(ve),0,15663.46761348375,30808.36118227147,,239,32,1,865.5402368549121,850.0,0
1046,56,Oujda,Commerçant,Célibataire,3,8294.606784599833,18286.67683913858,1.0,27,18,1,1301.9673250359347,777.9908666102527,0
1047,56,Oujda,Médecin,Marié(e),0,13199.583630376266,45862.08828489985,1.0,186,19,1,1208.1866289236978,850.0,0
1048,22,Oujda,Cadre,Divorcé(e),1,6015.810895372238,7339.982124923046,3.0,44,28,1,1219.5498422997514,468.3353003262994,1
1049,61,Tétouan,Médecin,Marié(e),1,7996.860045992612,59473.501255458126,2.0,93,27,1,1813.879453867831,850.0,1
1050,43,Meknès,Employé,Divorcé(e),2,10279.456193791973,25318.37890098478,3.0,65,27,1,1078.2536146973855,850.0,1
1051,50,Casablanca,Employé,Célibataire,3,,,,119,26,1,1746.4010238359438,699.945563940558,0
1052,29,Fès,Entrepreneur,Divorcé(e),2,7441.92024722709,100699.7439662406,0.0,174,23,1,50.0,850.0,0
1053,32,Fès,Ingénieur,Marié(e),1,7009.904252417185,49515.09557618885,1.0,228,34,0,1866.855574106428,850.0,0
1054,62,Tanger,Sans emploi,Divorcé(e),4,9532.085002163776,36962.545395434354,0.0,54,18,0,425.9531447341335,850.0,0
1055,58,Tétouan,Technicien,Célibataire,0,8217.220026445153,8001.773395229918,1.0,120,23,1,556.236166153007,782.6176566248577,0
1056,35,Agadir,Employé,Divorcé(e),3,5454.0806289148,90993.37708602606,0.0,235,25,0,777.2295063052463,850.0,0
1057,51,Fès,Entrepreneur,Marié(e),2,,33965.76420332048,1.0,167,27,1,1850.3131324988622,850.0,0
1058,56,Rabat,Commerçant,Célibataire,1,11901.602556638869,23235.493789584514,2.0,237,27,1,666.4200905132053,850.0,1
1059,42,Agadir,Technicien,Marié(e),0,9920.99425058177,63711.8943078733,0.0,238,28,1,806.4667324581874,850.0,0
1060,58,Oujda,Enseignant,Divorcé(e),1,9616.460870307326,4423.850155421396,3.0,7,25,0,622.9873691845326,516.62697605244,1
1061,26,Oujda,Fonctionnaire,Veuf(ve),0,15896.004409842391,3741.9854763434632,0.0,54,24,1,1353.2368805156627,850.0,0
1062,40,Meknès,Commerçant,Marié(e),0,4041.6751182710377,20736.398628028885,0.0,43,20,0,1646.1650009326008,472.40326343524686,1
1063,35,Agadir,Enseignant,Divorcé(e),0,10484.157677045716,1459.6331832881524,1.0,20,23,1,2222.5947094563785,666.3174017380658,0
1064,47,Rabat,Technicien,Veuf(ve),1,8191.813047710093,27265.12545492793,2.0,84,30,1,2639.8904998720627,850.0,1
1065,25,Meknès,Commerçant,Veuf(ve),2,9203.357670716967,6885.3125807973865,1.0,153,24,0,1590.1084519127817,850.0,0
1066,46,Tanger,Entrepreneur,Célibataire,3,8637.988909355567,3168.1955356829944,1.0,43,19,0,1419.392512121621,535.6087404376912,1
1067,66,Agadir,Enseignant,Veuf(ve),0,5544.729933217754,13169.465376846723,0.0,213,32,0,469.5961607350729,850.0,0
1068,63,Tétouan,Fonctionnaire,Marié(e),1,4377.320219961972,15681.627795555742,0.0,201,27,0,2345.581892238586,850.0,0
1069,46,Oujda,Sans emploi,Marié(e),1,7999.412754958043,4672.848056399917,0.0,127,28,0,1329.2418656003674,850.0,0
1070,39,Oujda,Entrepreneur,Veuf(ve),1,5262.387115968811,1060.5628812450566,0.0,155,26,1,1026.561094855418,677.8629432792936,0
1071,61,Marrakech,Cadre,Divorcé(e),3,6706.382285675841,13363.25898750987,3.0,220,25,1,1432.5190614321323,850.0,1
1072,29,Meknès,Fonctionnaire,Marié(e),2,10793.560893401173,35628.61751454611,2.0,153,36,1,818.1895635630714,850.0,1
1073,60,Casablanca,Ingénieur,Marié(e),3,3705.903922918141,51826.502779904215,0.0,36,27,1,50.0,850.0,1
1074,61,Casablanca,Médecin,Célibataire,1,7329.007546768333,2566.0025426819993,1.0,226,29,1,1543.081752560161,850.0,0
1075,35,Meknès,Ingénieur,Divorcé(e),2,11690.806150469776,18593.936812025335,1.0,66,30,0,2005.4843111603423,850.0,0
1076,53,Tétouan,Employé,Veuf(ve),1,6224.887376090168,7642.858313746058,,121,28,0,1534.153581120568,779.8209507095236,0
1077,59,Kenitra,Sans emploi,Divorcé(e),3,13143.093276352633,11735.449803230476,0.0,9,24,1,1195.7525219990075,850.0,0
1078,54,Meknès,Cadre,Célibataire,4,2572.2204239358016,67741.97433075652,1.0,83,34,1,1207.9630514348162,850.0,1
1079,44,Tétouan,Cadre,Célibataire,2,14367.845891922692,10849.499490901533,1.0,79,26,0,1303.367848629772,850.0,0
1080,36,Tanger,Médecin,Divorcé(e),3,8062.941908808016,11366.880011649062,0.0,181,29,1,1284.9925326531504,850.0,0
1081,54,Oujda,Enseignant,Célibataire,0,3349.761230641676,5873.946206910217,2.0,21,29,0,1163.5792095116672,377.75460669729944,1
1082,46,Rabat,Médecin,Célibataire,3,10916.121743988037,80483.40953886349,1.0,178,29,1,1215.2057276813107,850.0,0
1083,38,Kenitra,Employé,Célibataire,0,9507.922905742835,15242.55774692205,0.0,16,26,1,2133.0076442642785,803.6957493735646,0
1084,54,Agadir,Ingénieur,Divorcé(e),0,12837.517241727393,21122.060650784264,0.0,194,33,1,1483.3639286079197,850.0,0
1085,68,Kenitra,Cadre,Célibataire,0,2623.856743234025,15090.345558151588,2.0,26,26,0,1263.0881904147384,316.23692950642305,1
1086,23,Rabat,Ingénieur,Veuf(ve),4,4163.592114909,7289.54421861566,1.0,172,22,0,1595.5361377775503,681.1955740335442,0
1087,35,Marrakech,Fonctionnaire,Veuf(ve),3,10695.181232592442,41572.63040948268,1.0,29,25,1,1595.579392069946,850.0,0
1088,61,Oujda,Sans emploi,Marié(e),3,16923.375770701197,722.1098090036594,0.0,225,26,1,1767.5987776619154,850.0,0
1089,61,Casablanca,Commerçant,Veuf(ve),3,10013.370390186272,29299.213708502342,0.0,98,24,1,745.8531529002838,850.0,0
1090,60,Tétouan,Employé,Marié(e),1,10555.303742034404,22551.857313180288,0.0,174,32,1,911.6832563113262,850.0,0
1091,27,Meknès,Commerçant,Divorcé(e),4,,,,219,27,1,711.8655274834488,836.2527180994421,0
1092,27,Meknès,Employé,Célibataire,4,7363.525570293129,4535.200683747394,1.0,71,26,0,1660.033754096215,609.0540074938658,0
1093,24,Casablanca,Technicien,Veuf(ve),1,5830.5792597035015,26913.364217862727,0.0,177,20,1,1630.7225846442152,850.0,0
1094,28,Kenitra,Sans emploi,Marié(e),0,9758.199549553034,9354.204836703819,0.0,143,25,0,436.0542764865771,850.0,0
1095,29,Oujda,Fonctionnaire,Divorcé(e),2,11253.339769384766,7722.236807108991,0.0,17,24,1,1434.5026876921938,836.7215302710196,0
1096,63,Fès,Sans emploi,Marié(e),4,8650.008742251504,1524.4508942037098,1.0,137,17,1,2023.3403207207239,765.6158580227215,0
1097,36,Tétouan,Enseignant,Célibataire,3,10784.037769467193,36362.51954737698,2.0,205,24,1,1058.800416765308,850.0,1
1098,68,Tanger,Employé,Veuf(ve),3,7899.392122168732,53569.53240477064,2.0,32,28,0,1388.3839643557828,850.0,1
1099,50,Rabat,Commerçant,Divorcé(e),4,12636.29376327284,42848.35222764253,2.0,66,25,1,1638.291421694655,850.0,1
1100,54,Kenitra,Employé,Marié(e),3,4984.572259875036,15685.583406452222,1.0,59,34,0,407.66505636076795,601.3912336706425,0
1101,51,Agadir,Enseignant,Divorcé(e),2,12955.777102951302,19086.902635322647,0.0,160,24,1,1291.1928953946613,850.0,0
1102,60,Marrakech,Employé,Marié(e),2,5493.499900832023,6935.908293770974,1.0,111,22,1,1963.2697138448825,656.9918841001693,0
1103,48,Meknès,Sans emploi,Marié(e),0,8057.354214678727,4744.373794082973,,212,22,1,844.0747099415113,850.0,0
1104,57,Kenitra,Entrepreneur,Célibataire,2,3819.9813542553056,43290.30460586365,2.0,171,24,1,1699.479685355297,850.0,1
1105,50,Marrakech,Employé,Célibataire,1,9770.889471802255,40029.819992818586,2.0,83,27,1,1216.2969642834714,850.0,1
1106,59,Rabat,Technicien,Marié(e),3,8460.197739845782,37554.95977948782,1.0,110,27,0,795.2972147197955,850.0,0
1107,54,Meknès,Technicien,Veuf(ve),1,10585.262382664554,15560.66269642844,0.0,219,23,1,1142.0948695113507,850.0,0
1108,58,Meknès,Cadre,Divorcé(e),0,2500.0,49971.02289770736,3.0,228,31,0,884.323245548261,850.0,1
1109,48,Fès,Technicien,Divorcé(e),0,8468.492921295307,65170.77964665788,2.0,59,27,1,667.0115749422805,850.0,1
1110,54,Kenitra,Employé,Célibataire,2,9412.18258946562,9950.237185720667,1.0,30,21,0,1047.393136528135,679.3834443798302,0
1111,25,Oujda,Employé,Veuf(ve),1,4539.9725975087895,6362.45307881137,0.0,11,29,0,1241.0557874316733,429.35172697714876,1
1112,43,Casablanca,Entrepreneur,Marié(e),1,9865.555775880359,15602.799185447908,0.0,208,22,0,1100.367370470679,850.0,0
1113,23,Casablanca,Technicien,Célibataire,0,2500.0,4940.743993327982,0.0,119,18,0,1040.7758513226956,504.1788070623598,1
1114,31,Tanger,Ingénieur,Marié(e),1,7552.96130652174,53854.74900201865,0.0,154,28,1,1335.5975297793595,850.0,0
1115,26,Agadir,Employé,Marié(e),0,12943.735906388276,10311.884320309955,1.0,94,35,1,1518.843584988629,850.0,0
1116,31,Marrakech,Fonctionnaire,Célibataire,1,7522.709551239595,21460.67656959372,2.0,2,22,0,513.5428602961562,674.6670648980833,1
1117,54,Kenitra,Fonctionnaire,Veuf(ve),1,5483.274026770094,22579.39622289252,0.0,162,23,0,1048.5624783716353,850.0,0
1118,59,Tétouan,Commerçant,Divorcé(e),1,7773.738918501721,18089.5349844835,1.0,169,33,1,50.0,850.0,0
1119,34,Agadir,Entrepreneur,Célibataire,1,8346.692070533973,4255.646422973714,0.0,214,28,1,1102.689984579478,850.0,0
1120,52,Fès,Enseignant,Veuf(ve),0,11137.237399189267,117765.04564152175,0.0,31,31,1,1290.3174276429727,850.0,0
1121,68,Meknès,Ingénieur,Marié(e),3,8454.604473834932,4736.7731960072015,2.0,63,28,1,1541.8680072992624,638.1987858185829,1
1122,57,Oujda,Employé,Célibataire,1,10667.104360152178,34808.5513471949,1.0,183,29,1,1292.4628838977828,850.0,0
1123,66,Kenitra,Sans emploi,Divorcé(e),0,8322.183484566345,39178.96938816037,1.0,117,33,1,1528.9053864325488,850.0,0
1124,45,Agadir,Médecin,Divorcé(e),0,5377.384870466185,3921.1325036501576,0.0,189,22,1,1239.1349890015665,803.0718766166863,0
1125,36,Agadir,Médecin,Marié(e),1,3093.504236103341,67637.65283219874,0.0,213,29,0,794.6889730905154,850.0,1
1126,50,Oujda,Enseignant,Célibataire,0,9300.891250002538,16723.98995410268,0.0,127,20,1,530.4388989661803,850.0,0
1127,29,Tanger,Cadre,Divorcé(e),0,2500.0,24780.94476419641,0.0,36,22,0,1042.1983756268821,544.3392942172602,1
1128,26,Marrakech,Sans emploi,Célibataire,2,2500.0,25693.553431791992,0.0,40,26,1,740.2342779558259,586.9901999794023,1
1129,50,Marrakech,Médecin,Divorcé(e),2,3106.8790706041855,17577.67162883267,2.0,23,27,1,1128.168531221418,376.45775640269034,1
1130,68,Agadir,Enseignant,Marié(e),1,10501.177702933133,3829.421806828212,0.0,154,36,1,904.8737979075422,850.0,0
1131,25,Rabat,Médecin,Marié(e),2,2785.7251824979403,34833.312559931874,0.0,18,27,0,1451.4486075384289,704.1541693113614,1
1132,33,Agadir,Entrepreneur,Célibataire,0,9645.481869137058,21794.04053757726,1.0,79,22,1,1229.3730146743405,850.0,0
1133,66,Agadir,Commerçant,Veuf(ve),4,4388.079246424527,3158.3798373836717,2.0,34,23,0,1468.496601754349,303.1109633593326,1
1134,23,Oujda,Cadre,Veuf(ve),0,7487.308892715744,30126.165235675613,3.0,214,25,1,1465.4308339647366,850.0,1
1135,48,Meknès,Entrepreneur,Marié(e),2,7780.887665855172,30330.658900865034,2.0,156,20,1,1092.1961737701422,850.0,1
1136,52,Oujda,Sans emploi,Divorcé(e),0,7434.916478312656,19878.74717136404,0.0,107,24,1,1128.9981930472077,850.0,0
1137,57,Kenitra,Enseignant,Veuf(ve),3,5736.726099354046,2372.8487408648084,0.0,49,18,1,1500.9626929928168,505.6999461694497,1
1138,57,Agadir,Ingénieur,Marié(e),1,2517.6932976058315,10871.473801558048,2.0,192,17,1,2667.563358404475,589.4836716707966,1
1139,47,Marrakech,Sans emploi,Divorcé(e),0,8093.914580601784,1306.6628170272913,2.0,199,14,1,606.5213118386505,787.2264391931975,1
1140,64,Tétouan,Sans emploi,Divorcé(e),2,9951.789494489865,16232.85200298456,1.0,191,27,0,1225.0508927936758,850.0,0
1141,48,Marrakech,Technicien,Veuf(ve),0,10377.226355812649,59230.71420492306,0.0,232,30,0,482.57499166557614,850.0,0
1142,26,Casablanca,Ingénieur,Marié(e),2,8286.260801584001,56.388109917454926,0.0,62,15,1,1187.452590265253,544.3971408101639,1
1143,41,Tanger,Fonctionnaire,Divorcé(e),2,8901.611216608755,7752.918215918636,2.0,42,22,1,795.5634578073755,683.5348788965538,1
